store_ID,store_name,address,lat,lng
10316,BOOKOFF 江南赤童子店,愛知県江南市赤童子町良原81-1,35.33319877,136.8649062
10319,BOOKOFF 福岡野多目店,福岡県福岡市南区向新町2-2-33,33.54145814,130.4283186
10321,BOOKOFF 浜松初生店,静岡県浜松市中央区初生町590-6,34.76141891,137.7237359
10323,BOOKOFF 熊本北部店,熊本県熊本市北区鹿子木町189,32.87264294,130.7014541
10324,BOOKOFF 滋賀草津駒井沢店,滋賀県草津市駒井沢町33,35.04055951,135.9629595
10326,BOOKOFF PLUS 小諸西原店,長野県小諸市丙394-1,36.3367303,138.4113186
10328,BOOKOFF PLUS 富山黒瀬店,富山県富山市黒瀬北町2-2-5,36.66606079,137.2010945
10329,BOOKOFF いわき平店,福島県いわき市平上荒川砂屋戸27-3,37.03819713,140.8914199
10331,BOOKOFF 札幌平岡店,北海道札幌市清田区平岡六条1-1-15,43.01053726,141.4491662
10335,BOOKOFF 横浜十日市場店,神奈川県横浜市緑区十日市場町882-1,35.52720642,139.5180445
10336,BOOKOFF 佐賀高木瀬店,佐賀県佐賀市高木瀬町大字長瀬718-1,33.2874742,130.2894944
10339,BOOKOFF PLUS 22号一宮バイパス店,愛知県一宮市高畑町2-1-14,35.31935115,136.8109391
10340,BOOKOFF 盛岡稲荷店,岩手県盛岡市稲荷町1-25,39.70906226,141.1142506
10341,BOOKOFF 石川小松店,石川県小松市園町ハ185-1,36.40470951,136.4602968
10344,BOOKOFF 出雲渡橋店,島根県出雲市渡橋町800-1,35.36607585,132.7445554
10345,BOOKOFF 埼玉北坂戸店,埼玉県坂戸市鎌倉町1422-1,35.96631033,139.4036204
10347,BOOKOFF 新潟竹尾店,新潟県新潟市東区竹尾卸新町743-1,37.90942984,139.0965005
10348,BOOKOFF PLUS 飯田店,長野県飯田市鼎名古熊2073-1,35.49685217,137.8310463
10351,BOOKOFF 愛媛伊予三島店,愛媛県四国中央市具定町字倉ノ内500-3,33.97416965,133.5272961
10352,BOOKOFF 16号柏店,千葉県柏市柏698-1,35.86565243,139.9799444
10353,BOOKOFF 都城駅前店,宮崎県都城市栄町16-17,31.73465525,131.0751826
10354,BOOKOFF 4号栃木石橋店,栃木県下野市下古山128-1,36.45057576,139.8655586
10358,BOOKOFF 新潟関屋店,新潟県新潟市中央区関新3-2-32,37.90704969,139.0197504
10359,BOOKOFF 鹿児島国分店,鹿児島県霧島市国分中央1-7-31,31.74202403,130.7679874
10360,BOOKOFF 滋賀長浜店,滋賀県長浜市八幡中山町535,35.3917543,136.2760031
10362,BOOKOFF 福岡飯倉店,福岡県福岡市早良区飯倉7-32-54,33.55663911,130.3510033
10363,BOOKOFF 盛岡厨川店,岩手県盛岡市厨川1-15-50,39.74687927,141.1311229
10365,BOOKOFF 旭川永山店,北海道旭川市永山五条5-1-21,43.78929242,142.4070177
10367,BOOKOFF タイヨー小松台店,宮崎県宮崎市小松台南町13-1 2F,31.92619746,131.39148411
10369,BOOKOFF 杉並方南町駅前店,東京都杉並区堀ノ内1-4-2,35.68337114,139.6558254
10370,BOOKOFF 徳島川内店,徳島県徳島市川内町大松328-1,34.11796723,134.5787103
10372,BOOKOFF 六日町インター店,新潟県南魚沼市余川3079,37.08022273,138.8796581
10373,BOOKOFF 岐阜うさ店,岐阜県岐阜市宇佐南1-8,35.39629028,136.7341607
10374,BOOKOFF 16号柏沼南店,千葉県柏市大津ケ丘2-7-5,35.84233316,140.0010821
10377,BOOKOFF 江別店,北海道江別市上江別430-10,43.09813006,141.5489112
10383,BOOKOFF 埼玉伊奈店,埼玉県北足立郡伊奈町栄4-173,35.9804977,139.6414712
10387,BOOKOFF いわき鹿島店,福島県いわき市鹿島町走熊字西反町19-4,36.99816161,140.908541
10392,BOOKOFF 平塚駅西口店,神奈川県平塚市紅谷町16-4,35.3276802,139.3467339
10395,BOOKOFF 愛知蟹江店,愛知県海部郡蟹江町蟹江本町5-118,35.13784552,136.7952516
10398,BOOKOFF 旭川旭神店,北海道旭川市旭神三条5-2,43.73337861,142.3890932
10399,BOOKOFF 福島瀬上店,福島県福島市瀬上町寺後1-1,37.80315315,140.492826
10402,BOOKOFF 福知山駅南町店,京都府福知山市駅南町2-20,35.29120345,135.1215772
10403,BOOKOFF 札幌中の島店,北海道札幌市豊平区中の島一条4-7-1,43.03372355,141.3590467
10404,BOOKOFF 朝霞台駅前店,埼玉県朝霞市浜崎1-3-6,35.81526101,139.5882037
10406,BOOKOFF 赤羽駅東口店,東京都北区赤羽2-49-6,35.78112313,139.7228026
10409,BOOKOFF 川口飯塚店,埼玉県川口市飯塚2-13-9,35.79793582,139.7115961
10410,BOOKOFF 松山久米店,愛媛県松山市南久米町243-1,33.81626882,132.8050377
10411,BOOKOFF 川崎長沢店,神奈川県川崎市多摩区長沢4-29-5,35.59915797,139.5342199
10413,BOOKOFF 横浜港南丸山台店,神奈川県横浜市港南区丸山台4-3-1,35.39448322,139.5663665
10414,BOOKOFF 東大阪吉原店,大阪府東大阪市吉原2-4-2,34.68677027,135.6250359
10415,BOOKOFF 十日町妻有ショッピングセンター店,新潟県十日町市高田町6,37.13834477,138.7462715
10417,BOOKOFF 高岡西町店,富山県高岡市西町4-25,36.75087091,136.9974753
10421,BOOKOFF 新津店,新潟県新潟市秋葉区程島1900,37.78559222,139.11255690
10422,BOOKOFF 高知高須店,高知県高知市葛島2-3-55,33.55683003,133.5738676
10429,BOOKOFF アクロスプラザ与次郎店,鹿児島県鹿児島市与次郎1-7-20,31.56940371,130.5622015
10434,BOOKOFF PLUS 福岡糸島店,福岡県糸島市前原東2-1-1,33.56055068,130.2051008
10436,BOOKOFF 三条店,新潟県三条市西裏館2-10-39,37.64059741,138.9553575
10437,BOOKOFF 福井エルパプラス店,福井県福井市大和田2-418 エルパプラス3F,36.09487824,136.24873022
10439,BOOKOFF 鹿児島唐湊店,鹿児島県鹿児島市唐湊1-10-5,31.57302717,130.5381655
10440,BOOKOFF 127号君津店,千葉県君津市外箕輪3-6-8,35.32350232,139.9248374
10442,BOOKOFF 堺新金岡店,大阪府堺市北区長曽根町545-1,34.56384665,135.5138893
10446,BOOKOFF 一関市役所前店,岩手県一関市銅谷町3-1,38.93365739,141.1266211
10447,BOOKOFF 那覇小禄店,沖縄県那覇市赤嶺2-1-7,26.19300208,127.6612779
10448,BOOKOFF 大和郡山小泉店,奈良県大和郡山市小泉町19-1,34.6322385,135.7622964
10449,BOOKOFF 中条店,新潟県胎内市中条2991-3,38.0512509,139.4098137
10452,BOOKOFF 大阪千島ガーデンモール店,大阪府大阪市大正区千島1-23-115,34.65232763,135.4753781
10454,BOOKOFF 栃木真岡店,栃木県真岡市並木町3-2-6,36.44320122,140.0009789
10459,BOOKOFF 多治見大畑店,岐阜県多治見市大畑町5-245,35.31862138,137.1356117
10460,BOOKOFF 宮城利府店,宮城県宮城郡利府町神谷沢館の内69-1,38.31161558,140.9546948
10461,BOOKOFF 八代横手店,熊本県八代市横手町1152,32.51621985,130.6107667
10466,BOOKOFF 京王国領駅前店,東京都調布市国領町1-44-1,35.65012036,139.5571007
10467,BOOKOFF 龍ケ崎店,茨城県龍ケ崎市光順田1750,35.90546707,140.19731648
10469,BOOKOFF 静岡流通通り店,静岡県静岡市葵区東千代田1-7-16,35.00039181,138.4084645
10472,BOOKOFF 倉敷笹沖店,岡山県倉敷市笹沖362-23,34.57204785,133.768391
10476,BOOKOFF PLUS 日光今市店,栃木県日光市芹沼1457,36.74171374,139.7101905
10478,BOOKOFF 松江浜乃木店,島根県松江市浜乃木7-1-1,35.44170727,133.060024
10481,BOOKOFF 藤沢六会店,神奈川県藤沢市亀井野2-25-11,35.38163399,139.4751684
10482,BOOKOFF 埼玉上福岡店,埼玉県ふじみ野市清見4-1-2,35.88528533,139.5214751
10485,BOOKOFF 千葉茂原店,千葉県茂原市高師1695-2,35.43636635,140.2872535
10486,BOOKOFF 江東門前仲町店,東京都江東区越中島1-2-7 アスミビル,35.67068292,139.7925634
